"DID10" 3.9917 11.77470542 9.035563233 -0.00690458782 2.484268912e-07 2.559023041 0.6017397483 2.951187131 1.026695447
"DID10" 4.0917 12.29292089 9.15741866 -0.006904612663 2.484268912e-07 2.623131642 0.6168145222 2.949864245 1.024945742
"DID10" 4.1917 12.82395808 9.282289042 -0.006904637505 2.484268912e-07 2.687240243 0.631889296 2.948596634 1.023219449
"DID10" 4.2917 13.36781699 9.410174379 -0.006904662348 2.484268912e-07 2.751348844 0.6469640699 2.947381055 1.021516498
"DID10" 4.3917 13.92449762 9.54107467 -0.006904687191 2.484268912e-07 2.815457445 0.6620388437 2.946214503 1.019836802
"DID10" 4.4917 14.49399997 9.674989916 -0.006904712033 2.484268912e-07 2.879566046 0.6771136176 2.945094189 1.018180254
"DID10" 4.5917 15.07632404 9.811920117 -0.006904736876 2.484268912e-07 2.943674647 0.6921883915 2.944017522 1.01654673
"DID10" 4.6917 15.67146982 9.951865273 -0.006904761719 2.484268912e-07 3.007783248 0.7072631653 2.942982092 1.014936091
"DID10" 4.7917 16.27943733 10.09482538 -0.006904786562 2.484268912e-07 3.071891849 0.7223379392 2.941985658 1.013348182
"DID10" 4.8917 16.90022656 10.24080045 -0.006904811404 2.484268912e-07 3.13600045 0.7374127131 2.941026132 1.011782834
"DID10" 4.9917 17.53383751 10.38979047 -0.006904836247 2.484268912e-07 3.200109051 0.7524874869 2.940101566 1.010239867
"DID10" 5.0917 18.18027019 10.54179544 -0.00690486109 2.484268912e-07 3.264217652 0.7675622608 2.939210143 1.008719089
"DID10" 5.1917 18.83952458 10.69681537 -0.006904885932 2.484268912e-07 3.328326254 0.7826370347 2.938350166 1.007220294
"DID10" 5.2917 19.51160069 10.85485026 -0.006904910775 2.484268912e-07 3.392434855 0.7977118085 2.937520046 1.005743272
"DID10" 5.3917 20.19649852 11.0159001 -0.006904935618 2.484268912e-07 3.456543456 0.8127865824 2.936718299 1.004287798
"DID10" 5.4917 20.89421807 11.17996489 -0.00690496046 2.484268912e-07 3.520652057 0.8278613562 2.935943533 1.002853644
"DID10" 5.5917 21.60475934 11.34704464 -0.006904985303 2.484268912e-07 3.584760658 0.8429361301 2.935194443 1.001440572
"DID10" 5.6917 22.32812233 11.51713934 -0.006905010146 2.484268912e-07 3.648869259 0.858010904 2.934469805 1.000048339
"DID10" 5.7917 23.06430704 11.690249 -0.006905034988 2.484268912e-07 3.71297786 0.8730856778 2.933768471 0.9986766954
"DID10" 5.8917 23.81331348 11.86637361 -0.006905059831 2.484268912e-07 3.777086461 0.8881604517 2.933089359 0.997325387
"DID10" 5.9917 24.57514163 12.04551318 -0.006905084674 2.484268912e-07 3.841195062 0.9032352256 2.932431453 0.9959941557
"DID10" 6.0917 25.3497915 12.2276677 -0.006905109516 2.484268912e-07 3.905303663 0.9183099994 2.931793798 0.9946827394
"DID10" 6.1917 26.13726309 12.41283718 -0.006905134359 2.484268912e-07 3.969412264 0.9333847733 2.931175491 0.9933908731
"DID10" 6.2917 26.93755641 12.60102161 -0.006905159202 2.484268912e-07 4.033520865 0.9484595471 2.930575684 0.9921182894
"DID10" 6.3917 27.75067144 12.792221 -0.006905184045 2.484268912e-07 4.097629466 0.963534321 2.929993573 0.9908647189
"D282" 7.0035 33.00448886 14.02762636 -0.006905336032 2.484268912e-07 4.489845887 1.055761788 2.926775945 0.9835933592
"QA" 7.3079 27.61354478 18.69952511 -0.006042099289 -0.005550729142 -20.6656857 15.57718876 2.925238586 0.9804728957
"D272" 7.43625 22.56404213 22.91283678 -0.005329663203 -0.005550729142 -18.67597893 17.24954806 2.924420219 0.9794860164
"MON" 7.43625 22.56404213 22.91283678 -0.005329663203 -0.005550729142 -18.67597893 17.24954806 2.924420219 0.9794860164
"D271" 7.5646 18.0252972 27.55544309 -0.004617227118 -0.005550729142 -16.68627215 18.92190736 2.923407312 0.9786730459
"QB" 7.9668 10.60611584 34.05604526 -0.002999835788 -0.00269801906 -3.622060734 -4.459255256 2.918534841 0.976689359
"D26" 8.0867 9.756683643 32.99553197 -0.002676343303 -0.00269801906 -3.462444625 -4.385726272 2.916658896 0.9761200926
"STV" 8.1467 9.345982765 32.47145253 -0.00251446216 -0.00269801906 -3.382570008 -4.348931117 2.915658872 0.9758283545
"D25" 8.2747 8.501855938 31.36817369 -0.00216911572 -0.00269801906 -3.212170826 -4.270434788 2.913373401 0.9751900384
"STH" 8.3257 8.177677078 30.93418441 -0.002031516748 -0.00269801906 -3.144277401 -4.239158907 2.912399934 0.9749294671
"D24" 8.4347 7.50804111 30.01733383 -0.00173743267 -0.00269801906 -2.999171848 -4.172314376 2.91018591 0.9743601658
"SQ" 8.5047 7.094680145 29.43621475 -0.001548571336 -0.00269801906 -2.905984795 -4.129386696 2.908659416 0.9739853728
"D23" 8.6235 6.423006585 28.46372757 -0.001228046672 -0.00269801906 -2.747833054 -4.05653229 2.90585835 0.9733321656
"QC" 8.9279 4.769997388 26.57725487 -0.0003974905842 -0.002750122958 -2.647240458 -2.181009798 2.897129779 0.9715649806
"D22" 9.0337 4.228633214 26.11817782 -0.0001065275753 -0.002750122958 -2.469623186 -2.158092839 2.893380162 0.9709258635
"S1" 9.1337 3.751496599 25.68872531 0.0001684847205 -0.002750122958 -2.301742968 -2.136432199 2.889383812 0.9703114249
"D21" 9.6157 1.922642417 23.67952754 0.001494043986 -0.002750122958 -1.492560314 -2.032027909 2.860664429 0.967200876
"BB" 10.5701 0.6515367516 16.24859035 0.1447086168 -0.2950016982 0.01737406995 -3.503010141 2.701848641 0.9594535742
"BA" 11.5246 1.985148186 10.30573542 0.5563966253 -0.614211565 1.527308454 -3.702930481 2.546876413 0.9477040431
"D11" 11.9956 3.796299906 7.134258465 0.8456902724 -0.614211565 2.318024284 -3.030566243 2.519434247 0.9389573122
"SD" 12.1136 4.366729278 6.438921688 0.918167237 -0.614211565 2.516122942 -2.862118302 2.514821023 0.9361862703
"D12" 12.2083 4.858456318 5.909518669 0.9763465849 -0.614211565 2.675142442 -2.726900287 2.511547809 0.9337422465
"Q3" 12.4209 5.867901632 5.005544009 1.088338297 -0.4363422516 2.015997515 -1.577611064 2.505248828 0.9274826933
"D13" 12.6776 6.959883271 4.241465586 1.200356953 -0.4363422516 2.237559401 -1.398676215 2.498853575 0.9186106316
"SF" 12.7916 7.481262909 3.931625602 1.250099969 -0.4363422516 2.335946197 -1.319218386 2.496339058 0.914167007
"D14" 12.8887 7.943265814 3.681888587 1.292489092 -0.4363422516 2.419787714 -1.251507421 2.494333331 0.9101028256
"Q4" 13.1005 8.509179076 3.383138782 1.346235444 -0.06891570572 0.2008270169 -0.1871297686 2.490274471 0.9004564446
"D18" 13.7746 8.835516628 3.269871971 1.392694726 -0.06891570572 0.2832481091 0.01911464051 2.477887842 0.8679725098
"STHB" 13.7746 8.835516628 3.269871971 1.392694726 -0.06891570572 0.2832481091 0.01911464051 2.477887842 0.8679725098
"SI" 13.7746 8.835516628 3.269871971 1.392694726 -0.06891570572 0.2832481091 0.01911464051 2.477887842 0.8679725098
"BI" 13.998 9.011604322 3.261799987 1.403685543 0.001008652237 0.3104784069 0.01619937772 2.473905157 0.8570745329
"BII" 14.2215 9.112121421 3.284350975 1.392244325 0.07093793625 0.3377087046 0.01296778565 2.469983399 0.8462006418
"D17" 14.6505 9.424376326 3.351522487 1.361811951 0.07093793625 0.3901582071 0.1436091651 2.462612905 0.8255635137
"MON" 14.6505 9.424376326 3.351522487 1.361811951 0.07093793625 0.3901582071 0.1436091651 2.462612905 0.8255635137
