100.0 3.692 0.400 0.314 0. 0. 0. 2.564 0.802 0.641 0. 0. 0.
103.0 3.692 0.400 0.314 0. 0. 0. 2.564 0.802 0.641 0. 0. 0.
106.0 3.692 0.400 0.314 0. 0. 0. 2.564 0.802 0.641 0. 0. 0.
109.0 3.692 0.400 0.314 0. 0. 0. 2.564 0.802 0.641 0. 0. 0.
112.0 3.692 0.400 0.314 0. 0. 0. 2.564 0.802 0.641 0. 0. 0.
