type flag cell s[m]    l[m]  strg1  strg2  magid  beta_x[m] alpha_x gamma_x nu_x eta_x etap_x  beta_y[m] alpha_y gamma_y nu_y eta_y etap_y
"HALF2$STA 0 1 0.00000 0. 0. 0. 0 1.55985 -0.00000 0.64109 0.00000 -0.00690 0.00000 6.63360 -0.00000 0.15075 0.00000 0. 0.
"DID10"    0 1 3.10000 0. 0. 0. 0 7.72069 -1.98737 0.64109 0.17580 -0.00690 0.00000 8.08228 -0.46732 0.15075 0.06958 0. 0.
"DID10"    0 1 3.20000 0. 0. 0. 0 8.12457 -2.05148 0.64109 0.17781 -0.00690 0.00000 8.17726 -0.48239 0.15075 0.07153 0. 0.
"DID10"    0 1 3.30000 0. 0. 0. 0 8.54128 -2.11558 0.64109 0.17972 -0.00690 0.00000 8.27524 -0.49747 0.15075 0.07347 0. 0.
"DID10"    0 1 3.40000 0. 0. 0. 0 8.97081 -2.17969 0.64109 0.18154 -0.00690 0.00000 8.37624 -0.51254 0.15075 0.07538 0. 0.
"DID10"    0 1 3.50000 0. 0. 0. 0 9.41316 -2.24380 0.64109 0.18327 -0.00690 0.00000 8.48026 -0.52762 0.15075 0.07727 0. 0.
"DID10"    0 1 3.60000 0. 0. 0. 0 9.86833 -2.30791 0.64109 0.18493 -0.00690 0.00000 8.58729 -0.54269 0.15075 0.07913 0. 0.
"DID10"    0 1 3.70000 0. 0. 0. 0 10.33632 -2.37202 0.64109 0.18650 -0.00690 0.00000 8.69734 -0.55777 0.15075 0.08098 0. 0.
"DID10"    0 1 3.80000 0. 0. 0. 0 10.81714 -2.43613 0.64109 0.18801 -0.00690 0.00000 8.81040 -0.57284 0.15075 0.08279 0. 0.
"DID10"    0 1 3.90000 0. 0. 0. 0 11.31077 -2.50024 0.64109 0.18945 -0.00690 0.00000 8.92647 -0.58792 0.15075 0.08459 0. 0.
"DID10"    0 1 4.00000 0. 0. 0. 0 11.81723 -2.56434 0.64109 0.19082 -0.00690 0.00000 9.04556 -0.60299 0.15075 0.08636 0. 0.
"DID10"    0 1 4.10000 0. 0. 0. 0 12.33651 -2.62845 0.64109 0.19214 -0.00690 0.00000 9.16767 -0.61807 0.15075 0.08811 0. 0.
"DID10"    0 1 4.20000 0. 0. 0. 0 12.86861 -2.69256 0.64109 0.19340 -0.00690 0.00000 9.29279 -0.63314 0.15075 0.08983 0. 0.
"DID10"    0 1 4.30000 0. 0. 0. 0 13.41353 -2.75667 0.64109 0.19462 -0.00690 0.00000 9.42092 -0.64822 0.15075 0.09153 0. 0.
"DID10"    0 1 4.40000 0. 0. 0. 0 13.97128 -2.82078 0.64109 0.19578 -0.00690 0.00000 9.55207 -0.66329 0.15075 0.09321 0. 0.
"DID10"    0 1 4.50000 0. 0. 0. 0 14.54184 -2.88489 0.64109 0.19689 -0.00690 0.00000 9.68624 -0.67836 0.15075 0.09487 0. 0.
"DID10"    0 1 4.60000 0. 0. 0. 0 15.12523 -2.94900 0.64109 0.19797 -0.00690 0.00000 9.82342 -0.69344 0.15075 0.09650 0. 0.
"DID10"    0 1 4.70000 0. 0. 0. 0 15.72144 -3.01310 0.64109 0.19900 -0.00690 0.00000 9.96362 -0.70851 0.15075 0.09811 0. 0.
"DID10"    0 1 4.80000 0. 0. 0. 0 16.33047 -3.07721 0.64109 0.19999 -0.00690 0.00000 10.10683 -0.72359 0.15075 0.09969 0. 0.
"DID10"    0 1 4.90000 0. 0. 0. 0 16.95233 -3.14132 0.64109 0.20095 -0.00690 0.00000 10.25305 -0.73866 0.15075 0.10126 0. 0.
"DID10"    0 1 5.00000 0. 0. 0. 0 17.58700 -3.20543 0.64109 0.20187 -0.00690 0.00000 10.40229 -0.75374 0.15075 0.10280 0. 0.
"DID10"    0 1 5.10000 0. 0. 0. 0 18.23450 -3.26954 0.64109 0.20276 -0.00690 0.00000 10.55455 -0.76881 0.15075 0.10432 0. 0.
"DID10"    0 1 5.20000 0. 0. 0. 0 18.89482 -3.33365 0.64109 0.20362 -0.00690 0.00000 10.70982 -0.78389 0.15075 0.10581 0. 0.
"DID10"    0 1 5.30000 0. 0. 0. 0 19.56796 -3.39776 0.64109 0.20445 -0.00690 0.00000 10.86810 -0.79896 0.15075 0.10729 0. 0.
"DID10"    0 1 5.40000 0. 0. 0. 0 20.25392 -3.46186 0.64109 0.20524 -0.00690 0.00000 11.02940 -0.81404 0.15075 0.10874 0. 0.
"DID10"    0 1 5.50000 0. 0. 0. 0 20.95270 -3.52597 0.64109 0.20602 -0.00690 0.00000 11.19372 -0.82911 0.15075 0.11017 0. 0.
"DID10"    0 1 5.60000 0. 0. 0. 0 21.66431 -3.59008 0.64109 0.20676 -0.00690 0.00000 11.36105 -0.84419 0.15075 0.11159 0. 0.
"DID10"    0 1 5.70000 0. 0. 0. 0 22.38874 -3.65419 0.64109 0.20749 -0.00690 0.00000 11.53139 -0.85926 0.15075 0.11298 0. 0.
"DID10"    0 1 5.80000 0. 0. 0. 0 23.12599 -3.71830 0.64109 0.20819 -0.00690 0.00000 11.70475 -0.87434 0.15075 0.11435 0. 0.
"DID10"    0 1 5.90000 0. 0. 0. 0 23.87606 -3.78241 0.64109 0.20886 -0.00690 0.00000 11.88113 -0.88941 0.15075 0.11570 0. 0.
"DID10"    0 1 6.00000 0. 0. 0. 0 24.63895 -3.84652 0.64109 0.20952 -0.00690 0.00000 12.06052 -0.90449 0.15075 0.11702 0. 0.
"DID10"    0 1 6.10000 0. 0. 0. 0 25.41466 -3.91062 0.64109 0.21016 -0.00690 0.00000 12.24292 -0.91956 0.15075 0.11833 0. 0.
"DID10"    0 1 6.20000 0. 0. 0. 0 26.20320 -3.97473 0.64109 0.21077 -0.00690 0.00000 12.42834 -0.93464 0.15075 0.11962 0. 0.
"DID10"    0 1 6.30000 0. 0. 0. 0 27.00456 -4.03884 0.64109 0.21137 -0.00690 0.00000 12.61678 -0.94971 0.15075 0.12090 0. 0.
"DID10"    0 1 6.40000 0. 0. 0. 0 27.81874 -4.10295 0.64109 0.21195 -0.00690 0.00000 12.80823 -0.96479 0.15075 0.12215 0. 0.
"DID10"    0 1 6.50000 0. 0. 0. 0 28.64574 -4.16706 0.64109 0.21252 -0.00690 0.00000 13.00269 -0.97986 0.15075 0.12338 0. 0.
"DID10"    0 1 6.60000 0. 0. 0. 0 29.48556 -4.23117 0.64109 0.21306 -0.00690 0.00000 13.20017 -0.99494 0.15075 0.12460 0. 0.
"DID10"    0 1 6.70000 0. 0. 0. 0 30.33820 -4.29528 0.64109 0.21360 -0.00690 0.00000 13.40066 -1.01001 0.15075 0.12579 0. 0.
"DIDREST"  0 1 6.76320 0. 0. 0. 0 30.88369 -4.33579 0.64109 0.21392 -0.00690 0.00000 13.52893 -1.01954 0.15075 0.12654 0. 0.
"DISPLU"   0 1 6.76320 0. 0. 0. 0 30.88369 -4.33579 0.64109 0.21392 -0.00690 0.00000 13.52893 -1.01954 0.15075 0.12654 0. 0.
"D29"      0 1 7.00350 0. 0. 0. 0 33.00449 -4.48985 0.64109 0.21512 -0.00690 0.00000 14.02763 -1.05576 0.15075 0.12932 0. 0.
"QA"       0 1 7.30790 0. 0. 0. 0 27.61354 20.66569 15.50220 0.21666 -0.00604 0.00555 18.69953 -15.57719 13.02968 0.13244 0. 0.
"D272"     0 1 7.43625 0. 0. 0. 0 22.56404 18.67598 15.50220 0.21748 -0.00533 0.00555 22.91284 -17.24955 13.02968 0.13342 0. 0.
"MON"      0 1 7.43625 0. 0. 0. 0 22.56404 18.67598 15.50220 0.21748 -0.00533 0.00555 22.91284 -17.24955 13.02968 0.13342 0. 0.
"D271"     0 1 7.56460 0. 0. 0. 0 18.02530 16.68627 15.50220 0.21849 -0.00462 0.00555 27.55544 -18.92191 13.02968 0.13424 0. 0.
"QB"       0 1 7.96680 0. 0. 0. 0 10.60612 3.62206 1.33124 0.22336 -0.00300 0.00270 34.05605 4.45926 0.61325 0.13622 0. 0.
"D26"      0 1 8.08670 0. 0. 0. 0 9.75668 3.46244 1.33124 0.22524 -0.00268 0.00270 32.99553 4.38573 0.61325 0.13679 0. 0.
"STV"      0 1 8.14670 0. 0. 0. 0 9.34598 3.38257 1.33124 0.22624 -0.00251 0.00270 32.47145 4.34893 0.61325 0.13708 0. 0.
"D25"      0 1 8.27470 0. 0. 0. 0 8.50186 3.21217 1.33124 0.22852 -0.00217 0.00270 31.36817 4.27043 0.61325 0.13772 0. 0.
"STH"      0 1 8.32570 0. 0. 0. 0 8.17768 3.14428 1.33124 0.22950 -0.00203 0.00270 30.93418 4.23916 0.61325 0.13798 0. 0.
"D24"      0 1 8.43470 0. 0. 0. 0 7.50804 2.99917 1.33124 0.23171 -0.00174 0.00270 30.01733 4.17231 0.61325 0.13855 0. 0.
"SQ"       0 1 8.50470 0. 0. 0. 0 7.09468 2.90598 1.33124 0.23324 -0.00155 0.00270 29.43621 4.12939 0.61325 0.13892 0. 0.
"D23"      0 1 8.62350 0. 0. 0. 0 6.42301 2.74783 1.33124 0.23604 -0.00123 0.00270 28.46373 4.05653 0.61325 0.13958 0. 0.
"QC"       0 1 8.92790 0. 0. 0. 0 4.77000 2.64724 1.67880 0.24477 -0.00040 0.00275 26.57725 2.18101 0.21661 0.14134 0. 0.
"D22"      0 1 9.03370 0. 0. 0. 0 4.22863 2.46962 1.67880 0.24852 -0.00011 0.00275 26.11818 2.15809 0.21661 0.14198 0. 0.
"S1"       0 1 9.13370 0. 0. 0. 0 3.75150 2.30174 1.67880 0.25251 0.00017 0.00275 25.68873 2.13643 0.21661 0.14260 0. 0.
"D21"      0 1 9.61570 0. 0. 0. 0 1.92264 1.49256 1.67880 0.28123 0.00149 0.00275 23.67953 2.03203 0.21661 0.14571 0. 0.
"BA"       0 1 10.57015 0. 0. 0. 0 0.65154 -0.01737 1.53530 0.44005 0.14471 0.29500 16.24859 3.50301 0.81675 0.15346 0. 0.
"BB"       0 1 11.52460 0. 0. 0. 0 1.98515 -1.52731 1.67880 0.59502 0.55640 0.61421 10.30574 3.70293 1.42752 0.16521 0. 0.
"D11"      0 1 11.99560 0. 0. 0. 0 3.79630 -2.31802 1.67880 0.62246 0.84569 0.61421 7.13426 3.03057 1.42752 0.17395 0. 0.
"SD"       0 1 12.11360 0. 0. 0. 0 4.36673 -2.51612 1.67880 0.62708 0.91817 0.61421 6.43892 2.86212 1.42752 0.17672 0. 0.
"D12"      0 1 12.20832 0. 0. 0. 0 4.85846 -2.67514 1.67880 0.63035 0.97635 0.61421 5.90952 2.72690 1.42752 0.17917 0. 0.
"Q3"       0 1 12.42088 0. 0. 0. 0 5.86790 -2.01600 0.86304 0.63665 1.08834 0.43634 5.00554 1.57761 0.69700 0.18543 0. 0.
"D13"      0 1 12.67760 0. 0. 0. 0 6.95988 -2.23756 0.86304 0.64304 1.20036 0.43634 4.24147 1.39868 0.69700 0.19430 0. 0.
"SF"       0 1 12.79160 0. 0. 0. 0 7.48126 -2.33595 0.86304 0.64556 1.25010 0.43634 3.93163 1.31922 0.69700 0.19874 0. 0.
"D14"      0 1 12.88875 0. 0. 0. 0 7.94327 -2.41979 0.86304 0.64756 1.29249 0.43634 3.68189 1.25151 0.69700 0.20281 0. 0.
"Q4"       0 1 13.10045 0. 0. 0. 0 8.50918 -0.20083 0.12226 0.65162 1.34623 0.06892 3.38314 0.18713 0.30593 0.21245 0. 0.
"D15"      0 1 13.21560 0. 0. 0. 0 8.55705 -0.21490 0.12226 0.65377 1.35417 0.06892 3.34410 0.15190 0.30593 0.21790 0. 0.
"STV"      0 1 13.27560 0. 0. 0. 0 8.58328 -0.22224 0.12226 0.65488 1.35831 0.06892 3.32697 0.13355 0.30593 0.22077 0. 0.
"D16"      0 1 13.34560 0. 0. 0. 0 8.61499 -0.23080 0.12226 0.65618 1.36313 0.06892 3.30978 0.11213 0.30593 0.22412 0. 0.
"MON"      0 1 13.34560 0. 0. 0. 0 8.61499 -0.23080 0.12226 0.65618 1.36313 0.06892 3.30978 0.11213 0.30593 0.22412 0. 0.
"D17"      0 1 13.77460 0. 0. 0. 0 8.83552 -0.28325 0.12226 0.66401 1.39269 0.06892 3.26987 -0.01911 0.30593 0.24494 0. 0.
"BII"      0 1 13.99805 0. 0. 0. 0 9.01160 -0.31048 0.12167 0.66799 1.40368 -0.00101 3.26180 -0.01620 0.30666 0.25583 0. 0.
"BI"       0 1 14.22150 0. 0. 0. 0 9.11212 -0.33771 0.12226 0.67191 1.39224 -0.07094 3.28435 -0.01297 0.30453 0.26671 0. 0.
"SI"       0 1 14.22150 0. 0. 0. 0 9.11212 -0.33771 0.12226 0.67191 1.39224 -0.07094 3.28435 -0.01297 0.30453 0.26671 0. 0.
"STHB"     0 1 14.22150 0. 0. 0. 0 9.11212 -0.33771 0.12226 0.67191 1.39224 -0.07094 3.28435 -0.01297 0.30453 0.26671 0. 0.
"D18"      0 1 14.89565 0. 0. 0. 0 9.62302 -0.42013 0.12226 0.68338 1.34442 -0.07094 3.44023 -0.21826 0.30453 0.29885 0. 0.
"Q4"       0 1 15.10735 0. 0. 0. 0 9.24578 2.16702 0.61606 0.68692 1.29030 -0.43781 3.75604 -1.30250 0.71791 0.30832 0. 0.
"D14"      0 1 15.20450 0. 0. 0. 0 8.83056 2.10717 0.61606 0.68863 1.24777 -0.43781 4.01588 -1.37225 0.71791 0.31230 0. 0.
"SF"       0 1 15.31850 0. 0. 0. 0 8.35813 2.03694 0.61606 0.69074 1.19786 -0.43781 4.33808 -1.45409 0.71791 0.31665 0. 0.
"D13"      0 1 15.57522 0. 0. 0. 0 7.35288 1.87878 0.61606 0.69596 1.08547 -0.43781 5.13199 -1.63839 0.71791 0.32531 0. 0.
"Q3"       0 1 15.78778 0. 0. 0. 0 6.33577 2.84797 1.43801 0.70088 0.97322 -0.61516 6.06807 -2.81898 1.47438 0.33141 0. 0.
"D12"      0 1 15.88250 0. 0. 0. 0 5.80914 2.71176 1.43801 0.70337 0.91495 -0.61516 6.61534 -2.95864 1.47438 0.33379 0. 0.
"SD"       0 1 16.00050 0. 0. 0. 0 5.18919 2.54207 1.43801 0.70679 0.84236 -0.61516 7.33411 -3.13262 1.47438 0.33649 0. 0.
"D11"      0 1 16.47150 0. 0. 0. 0 3.11357 1.86477 1.43801 0.72548 0.55262 -0.61516 10.61211 -3.82705 1.47438 0.34499 0. 0.
"BA"       0 1 17.42595 0. 0. 0. 0 1.00867 0.57140 1.31509 0.81452 0.13987 -0.29591 16.76003 -3.62286 0.84279 0.35639 0. 0.
"BB"       0 1 18.38040 0. 0. 0. 0 1.05787 -0.72197 1.43801 0.99666 -0.00399 -0.00370 24.44347 -2.10412 0.22204 0.36390 0. 0.
"D31"      0 1 18.87807 0. 0. 0. 0 2.13264 -1.43762 1.43801 1.05041 -0.00583 -0.00370 26.59278 -2.21462 0.22204 0.36700 0. 0.
"Q2"       0 1 19.17473 0. 0. 0. 0 3.67867 -4.10780 4.85883 1.06786 -0.00754 -0.00802 22.91016 13.81182 8.37036 0.36885 0. 0.
"D32"      0 1 19.28340 0. 0. 0. 0 4.62884 -4.63581 4.85883 1.07205 -0.00841 -0.00802 20.00714 12.90221 8.37036 0.36966 0. 0.
"S1"       0 1 19.38340 0. 0. 0. 0 5.60459 -5.12170 4.85883 1.07517 -0.00921 -0.00802 17.51040 12.06517 8.37036 0.37051 0. 0.
"D33"      0 1 19.48736 0. 0. 0. 0 6.72195 -5.62680 4.85883 1.07787 -0.01005 -0.00802 15.09239 11.19503 8.37036 0.37153 0. 0.
"Q1"       0 1 19.79344 0. 0. 0. 0 8.57389 0.06819 0.11718 1.08403 -0.01122 0.00049 11.85752 0.20518 0.08789 0.37532 0. 0.
"D34"      0 1 19.90040 0. 0. 0. 0 8.56064 0.05566 0.11718 1.08602 -0.01117 0.00049 11.81463 0.19578 0.08789 0.37676 0. 0.
"S2"       0 1 20.00040 0. 0. 0. 0 8.55068 0.04394 0.11718 1.08788 -0.01112 0.00049 11.77635 0.18699 0.08789 0.37811 0. 0.
"STHX"     0 1 20.00040 0. 0. 0. 0 8.55068 0.04394 0.11718 1.08788 -0.01112 0.00049 11.77635 0.18699 0.08789 0.37811 0. 0.
"D35"      0 1 20.11740 0. 0. 0. 0 8.54201 0.03023 0.11718 1.09006 -0.01106 0.00049 11.73380 0.17671 0.08789 0.37969 0. 0.
"STV"      0 1 20.17740 0. 0. 0. 0 8.53880 0.02320 0.11718 1.09118 -0.01103 0.00049 11.71291 0.17144 0.08789 0.38050 0. 0.
"D41"      0 1 20.25990 0. 0. 0. 0 8.53577 0.01353 0.11718 1.09272 -0.01099 0.00049 11.68522 0.16419 0.08789 0.38163 0. 0.
"MON"      0 1 20.25990 0. 0. 0. 0 8.53577 0.01353 0.11718 1.09272 -0.01099 0.00049 11.68522 0.16419 0.08789 0.38163 0. 0.
"D42"      0 1 20.34240 0. 0. 0. 0 8.53433 0.00387 0.11718 1.09425 -0.01095 0.00049 11.65873 0.15694 0.08789 0.38275 0. 0.
