0:
1:
2:
3:
4:
5:
6:
7:
8:
9:
10:
11:
12:
13:
14:
15:
16:
17:
18:
19:
20:
21:
22:
23:
24:
25:
26:
27:
28:
29:
30:
31:
32:
33:
34:
35:
36:
37:
38:
39:
40:
41:
42:
43:
44:
46:s[m]  beta_x[m] alpha_x gamma_x nu_x eta_x etap_x beta_y[m] alpha_y gamma_y nu_y eta_y etap_y
39.878145  6.721951 -5.6268 4.858834 2.064030 -0.0100463 -0.0080168 15.092390 11.195 8.370363 0.741380 0. 0.
39.982100  5.604591 -5.1217 4.858834 2.066725 -0.00921287 -0.0080168 17.510405 12.0652 8.370363 0.742398 0. 0.
40.082100  4.628840 -4.63581 4.858834 2.069850 -0.00841119 -0.0080168 20.007143 12.9022 8.370363 0.743248 0. 0.
40.190770  3.678671 -4.1078 4.858834 2.074042 -0.00754 -0.0080168 22.910157 13.8118 8.370363 0.744056 0. 0.
40.487430  2.132638 -1.43762 1.438015 2.091486 -0.00582991 -0.00369863 26.592780 -2.21462 0.222036 0.745907 0. 0.
40.985100  1.057873 -0.721968 1.438015 2.145236 -0.00398921 -0.00369863 24.443472 -2.10412 0.222036 0.749014 0. 0.
41.939550  1.008673 0.5714 1.315091 2.327379 0.139867 -0.295909 16.760034 -3.62286 0.842786 0.756522 0. 0.
42.894000  3.113567 1.86477 1.438015 2.416417 0.55262 -0.61516 10.612111 -3.82705 1.474384 0.767922 0. 0.
43.365000  5.189188 2.54207 1.438015 2.435109 0.84236 -0.61516  7.334106 -3.13262 1.474384 0.776423 0. 0.
43.483000  5.809140 2.71176 1.438015 2.438530 0.914949 -0.61516  6.615338 -2.95864 1.474384 0.779120 0. 0.
43.577722  6.335768 2.84797 1.438015 2.441015 0.973218 -0.61516  6.068070 -2.81898 1.474384 0.781499 0. 0.
43.790278  7.352877 1.87878 0.616062 2.445942 1.08547 -0.437808  5.131992 -1.63839 0.717915 0.787600 0. 0.
44.047000  8.358129 2.03694 0.616062 2.451155 1.19786 -0.437808  4.338084 -1.45409 0.717915 0.796263 0. 0.
44.161000  8.830558 2.10717 0.616062 2.453267 1.24777 -0.437808  4.015882 -1.37225 0.717915 0.800611 0. 0.
44.258146  9.245780 2.16702 0.616062 2.454978 1.2903 -0.437808  3.756039 -1.3025 0.717915 0.804592 0. 0.
44.469853  9.623015 -0.42013 0.122260 2.458515 1.34442 -0.0709381  3.440234 -0.218262 0.304525 0.814063 0. 0.
45.144000  9.112121 -0.337709 0.122260 2.469983 1.39224 -0.0709381  3.284351 -0.0129678 0.304525 0.846201 0. 0.
45.144000  9.112121 -0.337709 0.122260 2.469983 1.39224 -0.0709381  3.284351 -0.0129678 0.304525 0.846201 0. 0.
45.144000  9.112121 -0.337709 0.122260 2.469983 1.39224 -0.0709381  3.284351 -0.0129678 0.304525 0.846201 0. 0.
45.367450  9.011604 -0.310478 0.121665 2.473905 1.40368 -0.0010088  3.261800 -0.0161994 0.306660 0.857075 0. 0.
45.590900  8.835517 -0.283248 0.122260 2.477888 1.39269 0.0689156  3.269872 -0.0191146 0.305934 0.867973 0. 0.
46.019900  8.614990 -0.230799 0.122260 2.485717 1.36313 0.0689156  3.309776 0.112131 0.305934 0.888786 0. 0.
46.019900  8.614990 -0.230799 0.122260 2.485717 1.36313 0.0689156  3.309776 0.112131 0.305934 0.888786 0. 0.
46.089900  8.583278 -0.22224 0.122260 2.487012 1.35831 0.0689156  3.326973 0.133546 0.305934 0.892144 0. 0.
46.149900  8.557049 -0.214905 0.122260 2.488127 1.35417 0.0689156  3.344100 0.151903 0.305934 0.895007 0. 0.
46.265046  8.509179 -0.200827 0.122260 2.490274 1.34623 0.0689156  3.383139 0.18713 0.305934 0.900456 0. 0.
46.476754  7.943266 -2.41979 0.863042 2.494333 1.29249 0.436342  3.681889 1.25151 0.696999 0.910103 0. 0.
46.573900  7.481263 -2.33595 0.863042 2.496339 1.2501 0.436342  3.931626 1.31922 0.696999 0.914167 0. 0.
46.687900  6.959883 -2.23756 0.863042 2.498854 1.20036 0.436342  4.241466 1.39868 0.696999 0.918611 0. 0.
46.944622  5.867902 -2.016 0.863042 2.505249 1.08834 0.436342  5.005544 1.57761 0.696999 0.927483 0. 0.
47.157178  4.858456 -2.67514 1.678802 2.511548 0.976346 0.614211  5.909519 2.7269 1.427525 0.933742 0. 0.
47.251900  4.366729 -2.51612 1.678802 2.514821 0.918167 0.614211  6.438922 2.86212 1.427525 0.936186 0. 0.
47.369900  3.796300 -2.31802 1.678802 2.519434 0.84569 0.614211  7.134258 3.03057 1.427525 0.938957 0. 0.
47.840900  1.985148 -1.52731 1.678802 2.546876 0.556397 0.614211 10.305735 3.70293 1.427525 0.947704 0. 0.
48.795350  0.651537 -0.0173741 1.535296 2.701849 0.144709 0.295001 16.248590 3.50301 0.816753 0.959454 0. 0.
49.749800  1.922642 1.49256 1.678802 2.860664 0.00149466 0.00274973 23.679528 2.03203 0.216606 0.967201 0. 0.
50.231800  3.751497 2.30174 1.678802 2.889384 0.000169294 0.00274973 25.688725 2.13643 0.216606 0.970311 0. 0.
50.331800  4.228633 2.46962 1.678802 2.893380 -0.000105679 0.00274973 26.118178 2.15809 0.216606 0.970926 0. 0.
50.437600  4.769997 2.64724 1.678802 2.897130 -0.0003966 0.00274973 26.577255 2.18101 0.216606 0.971565 0. 0.
50.742000  6.423007 2.74783 1.331244 2.905858 -0.00122704 0.00269768 28.463728 4.05653 0.613253 0.973332 0. 0.
50.860800  7.094680 2.90598 1.331244 2.908659 -0.00154753 0.00269768 29.436215 4.12939 0.613253 0.973985 0. 0.
50.930800  7.508041 2.99917 1.331244 2.910186 -0.00173637 0.00269768 30.017334 4.17231 0.613253 0.974360 0. 0.
51.039800  8.177677 3.14428 1.331244 2.912400 -0.00203041 0.00269768 30.934184 4.23916 0.613253 0.974929 0. 0.
51.090800  8.501856 3.21217 1.331244 2.913373 -0.002168 0.00269768 31.368174 4.27043 0.613253 0.975190 0. 0.
51.218800  9.345983 3.38257 1.331244 2.915659 -0.0025133 0.00269768 32.471453 4.34893 0.613253 0.975828 0. 0.
51.278800  9.756684 3.46244 1.331244 2.916659 -0.00267516 0.00269768 32.995532 4.38573 0.613253 0.976120 0. 0.
51.398700 10.606116 3.62206 1.331244 2.918535 -0.00299861 0.00269768 34.056045 4.45926 0.613253 0.976689 0. 0.
51.800900 18.025297 16.6863 15.502195 2.923407 -0.00461567 0.00554935 27.555443 -18.9219 13.029679 0.978673 0. 0.
51.929250 22.564042 18.676 15.502195 2.924420 -0.00532793 0.00554935 22.912837 -17.2495 13.029679 0.979486 0. 0.
51.929250 22.564042 18.676 15.502195 2.924420 -0.00532793 0.00554935 22.912837 -17.2495 13.029679 0.979486 0. 0.
52.057600 27.613544 20.6657 15.502195 2.925239 -0.00604018 0.00554935 18.699525 -15.5772 13.029679 0.980473 0. 0.
52.362000 33.004488 -4.48985 0.641086 2.926776 -0.00690326 8.35413e-08 14.027626 -1.05576 0.150748 0.983593 0. 0.
52.602300 30.883687 -4.33579 0.641086 2.927974 -0.00690328 8.35413e-08 13.528932 -1.01954 0.150748 0.986370 0. 0.
52.602300 30.883687 -4.33579 0.641086 2.927974 -0.00690328 8.35413e-08 13.528932 -1.01954 0.150748 0.986370 0. 0.
52.665500 30.338204 -4.29528 0.641086 2.928302 -0.00690328 8.35413e-08 13.400665 -1.01001 0.150748 0.987117 0. 0.
52.765500 29.485559 -4.23117 0.641086 2.928835 -0.00690329 8.35413e-08 13.200170 -0.994935 0.150748 0.988313 0. 0.
52.865500 28.645737 -4.16706 0.641086 2.929382 -0.0069033 8.35413e-08 13.002691 -0.97986 0.150748 0.989528 0. 0.
52.965500 27.818736 -4.10295 0.641086 2.929946 -0.00690331 8.35413e-08 12.808226 -0.964786 0.150748 0.990762 0. 0.
53.065500 27.004557 -4.03884 0.641086 2.930527 -0.00690332 8.35413e-08 12.616776 -0.949711 0.150748 0.992014 0. 0.
53.165500 26.203199 -3.97473 0.641086 2.931125 -0.00690333 8.35413e-08 12.428342 -0.934636 0.150748 0.993285 0. 0.
53.265500 25.414663 -3.91062 0.641086 2.931742 -0.00690333 8.35413e-08 12.242922 -0.919561 0.150748 0.994575 0. 0.
53.365500 24.638949 -3.84652 0.641086 2.932378 -0.00690334 8.35413e-08 12.060517 -0.904486 0.150748 0.995885 0. 0.
53.465500 23.876057 -3.78241 0.641086 2.933034 -0.00690335 8.35413e-08 11.881127 -0.889412 0.150748 0.997214 0. 0.
53.565500 23.125986 -3.7183 0.641086 2.933711 -0.00690336 8.35413e-08 11.704753 -0.874337 0.150748 0.998564 0. 0.
53.665500 22.388737 -3.65419 0.641086 2.934411 -0.00690337 8.35413e-08 11.531393 -0.859262 0.150748 0.999934 0. 0.
53.765500 21.664310 -3.59008 0.641086 2.935133 -0.00690338 8.35413e-08 11.361048 -0.844187 0.150748 1.001324 0. 0.
53.865500 20.952705 -3.52597 0.641086 2.935880 -0.00690338 8.35413e-08 11.193718 -0.829113 0.150748 1.002736 0. 0.
53.965500 20.253921 -3.46186 0.641086 2.936653 -0.00690339 8.35413e-08 11.029403 -0.814038 0.150748 1.004168 0. 0.
54.065500 19.567959 -3.39776 0.641086 2.937452 -0.0069034 8.35413e-08 10.868103 -0.798963 0.150748 1.005622 0. 0.
54.165500 18.894819 -3.33365 0.641086 2.938280 -0.00690341 8.35413e-08 10.709818 -0.783888 0.150748 1.007097 0. 0.
54.265500 18.234500 -3.26954 0.641086 2.939138 -0.00690342 8.35413e-08 10.554547 -0.768813 0.150748 1.008594 0. 0.
54.365500 17.587003 -3.20543 0.641086 2.940026 -0.00690343 8.35413e-08 10.402292 -0.753739 0.150748 1.010113 0. 0.
54.465500 16.952328 -3.14132 0.641086 2.940948 -0.00690343 8.35413e-08 10.253052 -0.738664 0.150748 1.011654 0. 0.
54.565500 16.330475 -3.07721 0.641086 2.941905 -0.00690344 8.35413e-08 10.106827 -0.723589 0.150748 1.013217 0. 0.
54.665500 15.721443 -3.0131 0.641086 2.942898 -0.00690345 8.35413e-08  9.963616 -0.708514 0.150748 1.014803 0. 0.
54.765500 15.125233 -2.949 0.641086 2.943930 -0.00690346 8.35413e-08  9.823421 -0.69344 0.150748 1.016412 0. 0.
54.865500 14.541845 -2.88489 0.641086 2.945003 -0.00690347 8.35413e-08  9.686240 -0.678365 0.150748 1.018044 0. 0.
54.965500 13.971278 -2.82078 0.641086 2.946120 -0.00690348 8.35413e-08  9.552075 -0.66329 0.150748 1.019698 0. 0.
55.065500 13.413533 -2.75667 0.641086 2.947282 -0.00690348 8.35413e-08  9.420924 -0.648215 0.150748 1.021376 0. 0.
55.165500 12.868610 -2.69256 0.641086 2.948494 -0.00690349 8.35413e-08  9.292789 -0.633141 0.150748 1.023077 0. 0.
55.265500 12.336509 -2.62845 0.641086 2.949757 -0.0069035 8.35413e-08  9.167668 -0.618066 0.150748 1.024802 0. 0.
55.365500 11.817229 -2.56434 0.641086 2.951075 -0.00690351 8.35413e-08  9.045562 -0.602991 0.150748 1.026549 0. 0.
55.465500 11.310771 -2.50024 0.641086 2.952452 -0.00690352 8.35413e-08  8.926472 -0.587916 0.150748 1.028321 0. 0.
55.565500 10.817135 -2.43613 0.641086 2.953891 -0.00690353 8.35413e-08  8.810396 -0.572841 0.150748 1.030115 0. 0.
55.665500 10.336321 -2.37202 0.641086 2.955396 -0.00690353 8.35413e-08  8.697335 -0.557767 0.150748 1.031933 0. 0.
55.765500  9.868328 -2.30791 0.641086 2.956972 -0.00690354 8.35413e-08  8.587289 -0.542692 0.150748 1.033775 0. 0.
55.865500  9.413157 -2.2438 0.641086 2.958623 -0.00690355 8.35413e-08  8.480258 -0.527617 0.150748 1.035640 0. 0.
55.965500  8.970807 -2.17969 0.641086 2.960355 -0.00690356 8.35413e-08  8.376243 -0.512542 0.150748 1.037529 0. 0.
56.065500  8.541280 -2.11558 0.641086 2.962173 -0.00690357 8.35413e-08  8.275242 -0.497468 0.150748 1.039440 0. 0.
56.165500  8.124574 -2.05148 0.641086 2.964084 -0.00690358 8.35413e-08  8.177256 -0.482393 0.150748 1.041375 0. 0.
56.265500  7.720690 -1.98737 0.641086 2.966093 -0.00690358 8.35413e-08  8.082284 -0.467318 0.150748 1.043333 0. 0.
56.365500  7.329627 -1.92326 0.641086 2.968209 -0.00690359 8.35413e-08  7.990328 -0.452243 0.150748 1.045313 0. 0.
56.465500  6.951386 -1.85915 0.641086 2.970439 -0.0069036 8.35413e-08  7.901387 -0.437168 0.150748 1.047316 0. 0.
56.565500  6.585967 -1.79504 0.641086 2.972791 -0.00690361 8.35413e-08  7.815461 -0.422094 0.150748 1.049342 0. 0.
56.665500  6.233370 -1.73093 0.641086 2.975275 -0.00690362 8.35413e-08  7.732550 -0.407019 0.150748 1.051389 0. 0.
56.765500  5.893595 -1.66682 0.641086 2.977901 -0.00690363 8.35413e-08  7.652653 -0.391944 0.150748 1.053458 0. 0.
56.865500  5.566641 -1.60272 0.641086 2.980680 -0.00690363 8.35413e-08  7.575772 -0.376869 0.150748 1.055549 0. 0.
56.965500  5.252509 -1.53861 0.641086 2.983624 -0.00690364 8.35413e-08  7.501906 -0.361795 0.150748 1.057660 0. 0.
57.065500  4.951198 -1.4745 0.641086 2.986745 -0.00690365 8.35413e-08  7.431054 -0.34672 0.150748 1.059791 0. 0.
57.165500  4.662709 -1.41039 0.641086 2.990057 -0.00690366 8.35413e-08  7.363218 -0.331645 0.150748 1.061943 0. 0.
57.265500  4.387042 -1.34628 0.641086 2.993577 -0.00690367 8.35413e-08  7.298396 -0.31657 0.150748 1.064114 0. 0.
57.365500  4.124197 -1.28217 0.641086 2.997319 -0.00690368 8.35413e-08  7.236590 -0.301495 0.150748 1.066304 0. 0.
57.465500  3.874174 -1.21806 0.641086 3.001301 -0.00690368 8.35413e-08  7.177798 -0.286421 0.150748 1.068513 0. 0.
57.565500  3.636972 -1.15395 0.641086 3.005541 -0.00690369 8.35413e-08  7.122021 -0.271346 0.150748 1.070739 0. 0.
57.665500  3.412592 -1.08985 0.641086 3.010059 -0.0069037 8.35413e-08  7.069260 -0.256271 0.150748 1.072982 0. 0.
57.765500  3.201033 -1.02574 0.641086 3.014875 -0.00690371 8.35413e-08  7.019513 -0.241196 0.150748 1.075241 0. 0.
57.865500  3.002297 -0.961629 0.641086 3.020010 -0.00690372 8.35413e-08  6.972781 -0.226122 0.150748 1.077516 0. 0.
57.965500  2.816382 -0.89752 0.641086 3.025485 -0.00690373 8.35413e-08  6.929064 -0.211047 0.150748 1.079806 0. 0.
58.065500  2.643288 -0.833412 0.641086 3.031319 -0.00690374 8.35413e-08  6.888362 -0.195972 0.150748 1.082110 0. 0.
58.165500  2.483017 -0.769303 0.641086 3.037533 -0.00690374 8.35413e-08  6.850675 -0.180897 0.150748 1.084427 0. 0.
58.265500  2.335567 -0.705195 0.641086 3.044144 -0.00690375 8.35413e-08  6.816003 -0.165823 0.150748 1.086756 0. 0.
58.365500  2.200939 -0.641086 0.641086 3.051166 -0.00690376 8.35413e-08  6.784346 -0.150748 0.150748 1.089096 0. 0.
58.465500  2.079133 -0.576977 0.641086 3.058609 -0.00690377 8.35413e-08  6.755704 -0.135673 0.150748 1.091447 0. 0.
58.565500  1.970148 -0.512869 0.641086 3.066476 -0.00690378 8.35413e-08  6.730077 -0.120598 0.150748 1.093808 0. 0.
58.665500  1.873985 -0.44876 0.641086 3.074762 -0.00690379 8.35413e-08  6.707465 -0.105523 0.150748 1.096177 0. 0.
58.765500  1.790644 -0.384652 0.641086 3.083455 -0.00690379 8.35413e-08  6.687868 -0.0904486 0.150748 1.098553 0. 0.
58.865500  1.720125 -0.320543 0.641086 3.092528 -0.0069038 8.35413e-08  6.671286 -0.0753739 0.150748 1.100936 0. 0.
58.965500  1.662427 -0.256434 0.641086 3.101946 -0.00690381 8.35413e-08  6.657718 -0.0602991 0.150748 1.103324 0. 0.
59.065500  1.617551 -0.192326 0.641086 3.111657 -0.00690382 8.35413e-08  6.647166 -0.0452243 0.150748 1.105717 0. 0.
59.165500  1.585497 -0.128217 0.641086 3.121602 -0.00690383 8.35413e-08  6.639629 -0.0301495 0.150748 1.108112 0. 0.
59.265500  1.566264 -0.0641086 0.641086 3.131708 -0.00690384 8.35413e-08  6.635106 -0.0150748 0.150748 1.110510 0. 0.
59.365500  1.559853 -3.67514e-09 0.641086 3.141897 -0.00690384 8.35413e-08  6.633599 -5.1983e-15 0.150748 1.112909 0. 0.
59.465500  1.566264 -0.0641086 0.641086 3.152087 -0.00690384 8.35413e-08  6.635106 -0.0150748 0.150748 1.115308 0. 0.
59.565500  1.585497 -0.128217 0.641086 3.162193 -0.00690383 8.35413e-08  6.639629 -0.0301495 0.150748 1.117706 0. 0.
59.665500  1.617551 -0.192326 0.641086 3.172138 -0.00690382 8.35413e-08  6.647166 -0.0452243 0.150748 1.120102 0. 0.
59.765500  1.662427 -0.256434 0.641086 3.181849 -0.00690381 8.35413e-08  6.657718 -0.0602991 0.150748 1.122495 0. 0.
59.865500  1.720125 -0.320543 0.641086 3.191267 -0.0069038 8.35413e-08  6.671286 -0.0753739 0.150748 1.124883 0. 0.
59.965500  1.790644 -0.384652 0.641086 3.200340 -0.00690379 8.35413e-08  6.687868 -0.0904486 0.150748 1.127266 0. 0.
60.065500  1.873985 -0.44876 0.641086 3.209033 -0.00690379 8.35413e-08  6.707465 -0.105523 0.150748 1.129642 0. 0.
60.165500  1.970148 -0.512869 0.641086 3.217319 -0.00690378 8.35413e-08  6.730077 -0.120598 0.150748 1.132011 0. 0.
60.265500  2.079133 -0.576977 0.641086 3.225186 -0.00690377 8.35413e-08  6.755704 -0.135673 0.150748 1.134371 0. 0.
60.365500  2.200939 -0.641086 0.641086 3.232629 -0.00690376 8.35413e-08  6.784346 -0.150748 0.150748 1.136722 0. 0.
60.465500  2.335567 -0.705195 0.641086 3.239651 -0.00690375 8.35413e-08  6.816003 -0.165823 0.150748 1.139063 0. 0.
60.565500  2.483017 -0.769303 0.641086 3.246262 -0.00690374 8.35413e-08  6.850675 -0.180897 0.150748 1.141392 0. 0.
60.665500  2.643288 -0.833412 0.641086 3.252476 -0.00690374 8.35413e-08  6.888362 -0.195972 0.150748 1.143709 0. 0.
60.765500  2.816382 -0.89752 0.641086 3.258310 -0.00690373 8.35413e-08  6.929064 -0.211047 0.150748 1.146013 0. 0.
60.865500  3.002297 -0.961629 0.641086 3.263785 -0.00690372 8.35413e-08  6.972781 -0.226122 0.150748 1.148302 0. 0.
60.965500  3.201033 -1.02574 0.641086 3.268919 -0.00690371 8.35413e-08  7.019513 -0.241196 0.150748 1.150577 0. 0.
61.065500  3.412592 -1.08985 0.641086 3.273736 -0.0069037 8.35413e-08  7.069260 -0.256271 0.150748 1.152837 0. 0.
61.165500  3.636972 -1.15395 0.641086 3.278254 -0.00690369 8.35413e-08  7.122021 -0.271346 0.150748 1.155080 0. 0.
61.265500  3.874174 -1.21806 0.641086 3.282494 -0.00690368 8.35413e-08  7.177798 -0.286421 0.150748 1.157306 0. 0.
61.365500  4.124197 -1.28217 0.641086 3.286476 -0.00690368 8.35413e-08  7.236590 -0.301495 0.150748 1.159514 0. 0.
61.465500  4.387042 -1.34628 0.641086 3.290218 -0.00690367 8.35413e-08  7.298396 -0.31657 0.150748 1.161704 0. 0.
61.565500  4.662709 -1.41039 0.641086 3.293738 -0.00690366 8.35413e-08  7.363218 -0.331645 0.150748 1.163876 0. 0.
61.665500  4.951198 -1.4745 0.641086 3.297050 -0.00690365 8.35413e-08  7.431054 -0.34672 0.150748 1.166027 0. 0.
61.765500  5.252509 -1.53861 0.641086 3.300171 -0.00690364 8.35413e-08  7.501906 -0.361795 0.150748 1.168159 0. 0.
61.865500  5.566641 -1.60272 0.641086 3.303115 -0.00690363 8.35413e-08  7.575772 -0.376869 0.150748 1.170270 0. 0.
61.965500  5.893595 -1.66682 0.641086 3.305894 -0.00690363 8.35413e-08  7.652653 -0.391944 0.150748 1.172360 0. 0.
62.065500  6.233370 -1.73093 0.641086 3.308520 -0.00690362 8.35413e-08  7.732550 -0.407019 0.150748 1.174429 0. 0.
62.165500  6.585967 -1.79504 0.641086 3.311004 -0.00690361 8.35413e-08  7.815461 -0.422094 0.150748 1.176477 0. 0.
62.265500  6.951386 -1.85915 0.641086 3.313356 -0.0069036 8.35413e-08  7.901387 -0.437168 0.150748 1.178502 0. 0.
62.365500  7.329627 -1.92326 0.641086 3.315586 -0.00690359 8.35413e-08  7.990328 -0.452243 0.150748 1.180505 0. 0.
62.465500  7.720690 -1.98737 0.641086 3.317701 -0.00690358 8.35413e-08  8.082284 -0.467318 0.150748 1.182486 0. 0.
62.565500  8.124574 -2.05148 0.641086 3.319711 -0.00690358 8.35413e-08  8.177256 -0.482393 0.150748 1.184444 0. 0.
62.665500  8.541280 -2.11558 0.641086 3.321622 -0.00690357 8.35413e-08  8.275242 -0.497468 0.150748 1.186378 0. 0.
62.765500  8.970807 -2.17969 0.641086 3.323440 -0.00690356 8.35413e-08  8.376243 -0.512542 0.150748 1.188290 0. 0.
62.865500  9.413157 -2.2438 0.641086 3.325172 -0.00690355 8.35413e-08  8.480258 -0.527617 0.150748 1.190178 0. 0.
62.965500  9.868328 -2.30791 0.641086 3.326823 -0.00690354 8.35413e-08  8.587289 -0.542692 0.150748 1.192044 0. 0.
63.065500 10.336321 -2.37202 0.641086 3.328399 -0.00690353 8.35413e-08  8.697335 -0.557767 0.150748 1.193885 0. 0.
63.165500 10.817135 -2.43613 0.641086 3.329904 -0.00690353 8.35413e-08  8.810396 -0.572841 0.150748 1.195703 0. 0.
63.265500 11.310771 -2.50024 0.641086 3.331343 -0.00690352 8.35413e-08  8.926472 -0.587916 0.150748 1.197498 0. 0.
63.365500 11.817229 -2.56434 0.641086 3.332720 -0.00690351 8.35413e-08  9.045562 -0.602991 0.150748 1.199269 0. 0.
63.465500 12.336509 -2.62845 0.641086 3.334038 -0.0069035 8.35413e-08  9.167668 -0.618066 0.150748 1.201017 0. 0.
63.565500 12.868610 -2.69256 0.641086 3.335301 -0.00690349 8.35413e-08  9.292789 -0.633141 0.150748 1.202741 0. 0.
63.665500 13.413533 -2.75667 0.641086 3.336513 -0.00690348 8.35413e-08  9.420924 -0.648215 0.150748 1.204442 0. 0.
63.765500 13.971278 -2.82078 0.641086 3.337675 -0.00690348 8.35413e-08  9.552075 -0.66329 0.150748 1.206120 0. 0.
63.865500 14.541845 -2.88489 0.641086 3.338792 -0.00690347 8.35413e-08  9.686240 -0.678365 0.150748 1.207775 0. 0.
63.965500 15.125233 -2.949 0.641086 3.339865 -0.00690346 8.35413e-08  9.823421 -0.69344 0.150748 1.209406 0. 0.
64.065500 15.721443 -3.0131 0.641086 3.340897 -0.00690345 8.35413e-08  9.963616 -0.708514 0.150748 1.211015 0. 0.
64.165500 16.330475 -3.07721 0.641086 3.341890 -0.00690344 8.35413e-08 10.106827 -0.723589 0.150748 1.212601 0. 0.
64.265500 16.952328 -3.14132 0.641086 3.342847 -0.00690343 8.35413e-08 10.253052 -0.738664 0.150748 1.214165 0. 0.
64.365500 17.587003 -3.20543 0.641086 3.343769 -0.00690343 8.35413e-08 10.402292 -0.753739 0.150748 1.215706 0. 0.
64.465500 18.234500 -3.26954 0.641086 3.344657 -0.00690342 8.35413e-08 10.554547 -0.768813 0.150748 1.217225 0. 0.
64.565500 18.894819 -3.33365 0.641086 3.345515 -0.00690341 8.35413e-08 10.709818 -0.783888 0.150748 1.218722 0. 0.
64.665500 19.567959 -3.39776 0.641086 3.346343 -0.0069034 8.35413e-08 10.868103 -0.798963 0.150748 1.220197 0. 0.
64.765500 20.253921 -3.46186 0.641086 3.347142 -0.00690339 8.35413e-08 11.029403 -0.814038 0.150748 1.221651 0. 0.
64.865500 20.952705 -3.52597 0.641086 3.347915 -0.00690338 8.35413e-08 11.193718 -0.829113 0.150748 1.223083 0. 0.
64.965500 21.664310 -3.59008 0.641086 3.348662 -0.00690338 8.35413e-08 11.361048 -0.844187 0.150748 1.224494 0. 0.
65.065500 22.388737 -3.65419 0.641086 3.349384 -0.00690337 8.35413e-08 11.531393 -0.859262 0.150748 1.225885 0. 0.
65.165500 23.125986 -3.7183 0.641086 3.350084 -0.00690336 8.35413e-08 11.704753 -0.874337 0.150748 1.227255 0. 0.
65.265500 23.876057 -3.78241 0.641086 3.350761 -0.00690335 8.35413e-08 11.881127 -0.889412 0.150748 1.228605 0. 0.
65.365500 24.638949 -3.84652 0.641086 3.351417 -0.00690334 8.35413e-08 12.060517 -0.904486 0.150748 1.229934 0. 0.
65.465500 25.414663 -3.91062 0.641086 3.352053 -0.00690333 8.35413e-08 12.242922 -0.919561 0.150748 1.231244 0. 0.
65.565500 26.203199 -3.97473 0.641086 3.352670 -0.00690333 8.35413e-08 12.428342 -0.934636 0.150748 1.232534 0. 0.
65.665500 27.004557 -4.03884 0.641086 3.353268 -0.00690332 8.35413e-08 12.616776 -0.949711 0.150748 1.233805 0. 0.
65.765500 27.818736 -4.10295 0.641086 3.353849 -0.00690331 8.35413e-08 12.808226 -0.964786 0.150748 1.235057 0. 0.
65.865500 28.645737 -4.16706 0.641086 3.354413 -0.0069033 8.35413e-08 13.002691 -0.97986 0.150748 1.236290 0. 0.
65.965500 29.485559 -4.23117 0.641086 3.354960 -0.00690329 8.35413e-08 13.200170 -0.994935 0.150748 1.237505 0. 0.
66.065500 30.338204 -4.29528 0.641086 3.355492 -0.00690328 8.35413e-08 13.400665 -1.01001 0.150748 1.238702 0. 0.
66.128700 30.883687 -4.33579 0.641086 3.355821 -0.00690328 8.35413e-08 13.528932 -1.01954 0.150748 1.239449 0. 0.
66.128700 30.883687 -4.33579 0.641086 3.355821 -0.00690328 8.35413e-08 13.528932 -1.01954 0.150748 1.239449 0. 0.
66.369000 33.004488 -4.48985 0.641086 3.357019 -0.00690326 8.35413e-08 14.027626 -1.05576 0.150748 1.242225 0. 0.
66.673400 27.613544 20.6657 15.502195 3.358556 -0.00604018 0.00554935 18.699525 -15.5772 13.029679 1.245346 0. 0.
66.801750 22.564042 18.676 15.502195 3.359375 -0.00532793 0.00554935 22.912837 -17.2495 13.029679 1.246333 0. 0.
66.801750 22.564042 18.676 15.502195 3.359375 -0.00532793 0.00554935 22.912837 -17.2495 13.029679 1.246333 0. 0.
66.930100 18.025297 16.6863 15.502195 3.360388 -0.00461567 0.00554935 27.555443 -18.9219 13.029679 1.247146 0. 0.
67.332300 10.606116 3.62206 1.331244 3.365260 -0.00299861 0.00269768 34.056045 4.45926 0.613253 1.249129 0. 0.
67.452200  9.756684 3.46244 1.331244 3.367136 -0.00267516 0.00269768 32.995532 4.38573 0.613253 1.249699 0. 0.
67.512200  9.345983 3.38257 1.331244 3.368136 -0.0025133 0.00269768 32.471453 4.34893 0.613253 1.249990 0. 0.
67.640200  8.501856 3.21217 1.331244 3.370422 -0.002168 0.00269768 31.368174 4.27043 0.613253 1.250629 0. 0.
67.691200  8.177677 3.14428 1.331244 3.371395 -0.00203041 0.00269768 30.934184 4.23916 0.613253 1.250889 0. 0.
67.800200  7.508041 2.99917 1.331244 3.373609 -0.00173637 0.00269768 30.017334 4.17231 0.613253 1.251458 0. 0.
67.870200  7.094680 2.90598 1.331244 3.375136 -0.00154753 0.00269768 29.436215 4.12939 0.613253 1.251833 0. 0.
67.989000  6.423007 2.74783 1.331244 3.377937 -0.00122704 0.00269768 28.463728 4.05653 0.613253 1.252486 0. 0.
68.293400  4.769997 2.64724 1.678802 3.386665 -0.0003966 0.00274973 26.577255 2.18101 0.216606 1.254254 0. 0.
68.399200  4.228633 2.46962 1.678802 3.390415 -0.000105679 0.00274973 26.118178 2.15809 0.216606 1.254893 0. 0.
